customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,age,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation
3684,Jeffie,Mortell,Male,13,48,1974-04-25,Food Chemist,Health,High Net Worth,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,Yes,4,4 Rockefeller Plaza,3196,VIC,Australia,5
3685,Solomon,Ruffles,Male,86,33,1989-06-12,Human Resources Manager,Financial Services,Affluent Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,16,00732 David Lane,3350,VIC,Australia,6
3686,Shirley,Siss,Female,20,45,1976-08-06,free lanchers,Financial Services,High Net Worth,N,ï½ï½¨(Â´âï½â©,Yes,15,4 Hagan Hill,2197,NSW,Australia,9
3687,Jessie,Wards,Male,84,50,1971-10-14,Software Engineer III,Manufacturing,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,14,47566 Old Gate Avenue,3064,VIC,Australia,6
3688,Fritz,Le Merchant,Male,87,28,1994-04-27,General Manager,IT,Affluent Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,5,9738 Delaware Crossing,2753,NSW,Australia,9
3689,Orel,Joncic,Female,26,54,1967-09-25,free lanchers,Health,Mass Customer,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,7,5511 Clove Lane,3153,VIC,Australia,7
3690,Sheela,Nutton,Female,86,65,1957-05-11,Chemical Engineer,Manufacturing,Mass Customer,N,"'""''''""",No,17,526 Kipling Drive,3193,VIC,Australia,11
3691,Mathew,Seid,Male,73,48,1973-08-16,Environmental Tech,Retail,Affluent Customer,N,â£,No,11,9585 Lakeland Avenue,2147,NSW,Australia,8
3692,Linea,Kubica,Female,47,60,1961-11-05,Business Systems Development Analyst,n/a,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,6,19 Daystar Alley,2761,NSW,Australia,8
3693,Brenna,Raft,Female,58,37,1985-01-19,free lanchers,Manufacturing,Affluent Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,21,2 Union Way,2035,NSW,Australia,12
3694,Antoni,MacAllister,Male,91,38,1984-04-19,free lanchers,Health,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",Yes,10,88 Service Hill,4573,QLD,Australia,8
3695,Lem,Clamp,Male,33,44,1978-02-27,Account Coordinator,Entertainment,Affluent Customer,N,á ,Yes,3,856 Basil Drive,3064,VIC,Australia,5
3696,Orlan,Dunning,Male,27,59,1962-12-11,Senior Financial Analyst,Financial Services,High Net Worth,N,,No,15,00 Esker Point,4207,QLD,Australia,3
3697,Zebedee,Christal,Male,47,43,1978-10-10,Recruiting Manager,n/a,Mass Customer,N,ğ©ğ½,Yes,8,792 Clyde Gallagher Trail,2120,NSW,Australia,10
3698,Devon,Baudic,Female,49,26,1995-10-03,Geological Engineer,Manufacturing,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,4,9719 Bobwhite Avenue,2289,NSW,Australia,7
3699,Lillian,Somerfield,Female,40,31,1990-10-08,Recruiting Manager,Manufacturing,Mass Customer,N,(ï½¡â â âï½¡),No,5,36 Service Lane,2750,NSW,Australia,7
3700,Lazar,Restall,Male,64,50,1971-09-06,Associate Professor,Entertainment,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,19,51158 Mitchell Place,3747,VIC,Australia,3
3701,Anstice,Dunsmuir,Female,93,48,1974-01-20,Physical Therapy Assistant,n/a,Affluent Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,9,6 3rd Point,2256,NSW,Australia,9
3702,Floyd,Meharry,Male,74,29,1993-02-18,Biostatistician IV,Health,Mass Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,No,10,828 Cascade Crossing,3196,VIC,Australia,9
3703,Kelvin,Oldford,Male,37,49,1973-06-18,Teacher,Property,Affluent Customer,N,Ù¡Ù¢Ù£,No,9,2099 Elmside Parkway,3165,VIC,Australia,10
3704,Haslett,Ropars,Male,54,47,1975-05-08,Health Coach III,Health,High Net Worth,N,á,Yes,6,6407 Pierstorff Center,4209,QLD,Australia,6
3705,Tedmund,Clawsley,Male,26,50,1971-12-04,free lanchers,Manufacturing,Mass Customer,N,"__ï¾(,_,*)",Yes,15,18 Stephen Center,3189,VIC,Australia,10
3706,Darby,Jellett,Male,20,56,1966-04-03,Assistant Professor,Argiculture,Affluent Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,10,5147 Kensington Pass,2204,NSW,Australia,9
3707,Marten,Posnette,Male,10,29,1993-05-16,Senior Editor,Retail,Mass Customer,N,1.00E+02,Yes,4,7740 Crescent Oaks Circle,4350,QLD,Australia,5
3708,Lois,Laskey,Female,72,59,1963-05-15,Cost Accountant,Financial Services,Mass Customer,N,-1.00E+02,No,19,03742 Granby Parkway,2768,NSW,Australia,9
3709,Lilly,Roubay,Female,31,67,1955-03-31,GIS Technical Architect,Health,Mass Customer,N,â©testâ©,No,8,37 Tennessee Way,4078,QLD,Australia,5
3710,Sallyann,Stangoe,Female,12,47,1974-08-22,Physical Therapy Assistant,n/a,Mass Customer,N,"'""''''""",No,13,0616 Messerschmidt Place,2350,NSW,Australia,4
3711,Ellene,Scinelli,Female,61,61,1961-05-04,Associate Professor,Manufacturing,Affluent Customer,N,0/0,Yes,9,25 Melvin Junction,3064,VIC,Australia,6
3712,Esmeralda,Klousner,Female,22,64,1957-07-12,Recruiting Manager,Financial Services,Mass Customer,N,â¦testâ§,No,19,650 Barby Street,2023,NSW,Australia,12
3713,Cynthy,Snoad,Female,72,29,1993-02-03,free lanchers,Telecommunications,High Net Worth,N,á ,Yes,8,63795 Logan Junction,3805,VIC,Australia,7
3714,Lemuel,Gerram,Male,83,60,1962-03-30,VP Sales,Manufacturing,Mass Customer,N,1/0,No,6,506 Tennyson Avenue,4118,QLD,Australia,9
3715,Willow,Rusbridge,Female,19,47,1974-11-08,Computer Systems Analyst I,Argiculture,High Net Worth,N,"<>?:""{}|_+",Yes,10,7 Shasta Terrace,2821,NSW,Australia,2
3716,Kari,Bamlett,Female,81,23,1998-08-24,free lanchers,Retail,Affluent Customer,N,ã,No,1,61 Shoshone Alley,3150,VIC,Australia,10
3717,Arlin,Woollacott,Male,88,63,1958-12-07,Senior Financial Analyst,Financial Services,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,18,3241 Rigney Place,3337,VIC,Australia,4
3718,Damiano,,Male,22,33,1988-07-20,Geologist IV,IT,Mass Customer,N,,Yes,,65885 Maple Hill,3072,VIC,Australia,10
3719,Dorette,Attridge,Female,26,65,1956-10-19,Sales Representative,Retail,Mass Customer,N,âââ,No,6,310 Cody Street,2125,NSW,Australia,11
3720,Adelice,Tams,Female,23,49,1972-08-15,free lanchers,n/a,Mass Customer,N,â¡,No,15,7650 Stone Corner Avenue,3201,VIC,Australia,5
3721,Merrili,Potticary,Female,84,27,1994-10-13,Senior Quality Engineer,Financial Services,Mass Customer,N,",./;'[]\-=",Yes,7,6033 Blaine Court,2075,NSW,Australia,12
3722,Merilee,Hammerson,Female,69,46,1975-11-07,free lanchers,Retail,Mass Customer,N,ğµ ğ ğ ğ,No,7,515 Fallview Way,2484,NSW,Australia,8
3723,Justine,Pirt,Female,31,28,1993-10-22,Accountant II,Financial Services,High Net Worth,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,7,757 International Road,3158,VIC,Australia,8
3724,Griffith,Minor,Male,24,46,1976-03-23,free lanchers,IT,Affluent Customer,N,,No,9,0 Declaration Center,2250,NSW,Australia,10
3725,Elisha,Venny,Male,37,51,1970-07-21,Research Assistant II,n/a,Mass Customer,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ,Yes,5,1 Parkside Avenue,3109,VIC,Australia,10
3726,Ange,Austick,Female,36,46,1976-06-17,GIS Technical Architect,Property,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,19,73128 Pearson Pass,4132,QLD,Australia,4
3727,Eba,Youle,Male,65,33,1988-07-20,Assistant Professor,IT,Mass Customer,N,,No,,1940 Morning Circle,2765,NSW,Australia,9
3728,Chanda,Garmons,Female,27,35,1986-09-01,Technical Writer,Property,Affluent Customer,N,null,Yes,21,18 Chinook Plaza,2756,NSW,Australia,9
3729,Armand,McNish,Male,6,61,1960-12-16,Financial Analyst,Financial Services,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,19,7912 Jana Lane,2194,NSW,Australia,8
3730,Joann,Clemson,Female,85,62,1960-02-18,Junior Executive,Manufacturing,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,6,534 Arrowood Trail,4212,QLD,Australia,8
3731,Jandy,Rodgers,Female,91,30,1991-10-27,Chief Design Engineer,n/a,Mass Customer,N,NULL,No,8,79 Butterfield Street,2016,NSW,Australia,11
3732,Shawn,De Hooge,Female,47,30,1992-06-07,Research Associate,Manufacturing,Mass Customer,N,1.00E+02,No,2,789 Alpine Lane,2390,NSW,Australia,8
3733,Shelden,Rodenburg,Male,70,44,1977-11-01,free lanchers,n/a,Mass Customer,N,â°â´âµ,No,11,4178 Bartelt Parkway,2505,NSW,Australia,8
3734,Trixi,Wickes,Female,46,45,1977-01-07,Help Desk Technician,Manufacturing,Mass Customer,N,-1.00E+02,No,21,44 Londonderry Parkway,2164,NSW,Australia,10
3735,Cchaddie,Heffron,Male,91,60,1961-12-02,Senior Quality Engineer,Entertainment,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,15,712 Sage Park,3149,VIC,Australia,9
3736,Charles,Brounfield,Male,64,30,1992-03-13,Senior Developer,Argiculture,Mass Customer,N,',Yes,10,88987 Dexter Park,2806,NSW,Australia,1
3737,Elyssa,De Witt,Female,86,41,1981-03-21,Design Engineer,Manufacturing,Affluent Customer,N,1'; DROP TABLE users--,No,8,52 Helena Lane,2192,NSW,Australia,10
3738,Lucila,Smalls,Female,19,62,1959-12-19,Professor,Financial Services,High Net Worth,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,19,3 High Crossing Parkway,3006,VIC,Australia,7
3739,Gates,Nelthorpe,Female,59,30,1991-08-27,Environmental Tech,IT,High Net Worth,N,"""'",No,5,45 Fordem Court,3191,VIC,Australia,10
3740,Rania,Poulter,Female,82,42,1979-12-03,Dental Hygienist,Health,Mass Customer,N,Ù¡Ù¢Ù£,No,8,82583 North Hill,2528,NSW,Australia,7
3741,Mollee,Jeavons,Female,19,52,1970-02-01,Nurse,n/a,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,16,79 Crescent Oaks Court,2806,NSW,Australia,1
3742,Veda,Faill,Female,79,60,1961-11-09,Editor,Property,High Net Worth,N,â°â´âµâââ,Yes,16,1 Utah Alley,2232,NSW,Australia,10
3743,Riki,Aimable,Female,85,35,1986-08-02,Tax Accountant,Property,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,22,353 Donald Street,3199,VIC,Australia,7
3744,Franchot,Loeber,Male,57,41,1981-01-05,free lanchers,Financial Services,Mass Customer,N,-0.5,Yes,9,86 Fairfield Alley,2558,NSW,Australia,8
3745,Randy,Duligall,Female,90,44,1977-12-05,Dental Hygienist,Health,Mass Customer,N,ï»¿,Yes,20,33 Sugar Alley,2060,NSW,Australia,12
3746,Thaddeus,McLurg,Male,64,60,1961-09-01,Developer II,n/a,Affluent Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,16,92 Northridge Park,2450,NSW,Australia,4
3747,Valerye,Yukhtin,Female,8,32,1990-02-24,Web Developer IV,Manufacturing,Mass Customer,N,1,Yes,10,1 Algoma Trail,4213,QLD,Australia,6
3748,Maurise,Beal,Male,82,66,1956-01-10,Staff Scientist,n/a,Affluent Customer,N,åè£½æ¼¢èª,Yes,18,08261 Aberg Junction,2176,NSW,Australia,9
3749,Blondelle,Swynley,Female,3,21,2001-04-21,free lanchers,IT,Affluent Customer,N,!@#$%^&*(),No,1,549 Randy Point,2560,NSW,Australia,7
3750,Yanaton,Beacom,Male,78,50,1972-04-14,Chemical Engineer,Manufacturing,Affluent Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,6,09295 Judy Terrace,2753,NSW,Australia,8
3751,Millicent,Nacci,Female,44,43,1978-12-28,Environmental Specialist,n/a,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,13,78 Southridge Parkway,2257,NSW,Australia,9
3752,Peta,Nunes Nabarro,Female,67,60,1961-09-15,Administrative Assistant I,Argiculture,Affluent Customer,N,,Yes,16,04 Oakridge Drive,4123,QLD,Australia,9
3753,Ebony,Peagrim,Female,16,24,1997-08-21,Office Assistant II,Manufacturing,Mass Customer,N,â¦testâ§,No,3,20101 Prentice Terrace,2074,NSW,Australia,11
3754,Emmy,MacGibbon,Female,74,61,1961-02-16,free lanchers,Telecommunications,Mass Customer,N,-1.00E+02,No,19,498 Golf Parkway,2144,NSW,Australia,10
3755,Stephen,Garnar,Male,38,28,1994-05-10,Chief Design Engineer,Financial Services,High Net Worth,N,nil,Yes,7,23 West Crossing,3192,VIC,Australia,7
3756,Barry,,Male,22,44,1977-07-08,free lanchers,n/a,Affluent Customer,N,-1,No,10,011 Johnson Park,3121,VIC,Australia,11
3757,Hyacinthia,Crain,Female,75,22,1999-09-12,Information Systems Manager,n/a,Affluent Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),No,2,5 Atwood Crossing,2321,NSW,Australia,3
3758,Naomi,Whiles,Female,71,62,1959-07-30,Recruiting Manager,Telecommunications,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,12,28008 Mesta Lane,2767,NSW,Australia,9
3759,Sue,Batstone,Female,68,27,1995-03-04,Programmer IV,Property,Mass Customer,N,â°â´âµ,Yes,4,1 Dixon Way,3072,VIC,Australia,5
3760,Bryana,Vennart,Female,73,46,1976-06-09,free lanchers,Financial Services,Mass Customer,N,â£,No,18,31446 5th Court,3064,VIC,Australia,4
3761,Zarla,Seyers,Female,87,48,1973-07-20,Biostatistician II,Telecommunications,Mass Customer,N,<script>alert('hi')</script>,Yes,13,8397 Holy Cross Parkway,2087,NSW,Australia,11
3762,Marinna,Ors,Female,48,55,1967-03-22,free lanchers,Property,Mass Customer,N,nil,No,14,85958 Bartillon Way,3201,VIC,Australia,6
3763,Law,Jore,Male,37,41,1981-01-27,Quality Control Specialist,n/a,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,20,877 Corben Center,2500,NSW,Australia,7
3764,Nonie,Newson,Female,29,65,1957-05-06,Cost Accountant,Financial Services,Mass Customer,N,,Yes,15,6 Maple Wood Junction,4012,QLD,Australia,7
3765,Bobbe,Lomaz,Female,20,59,1963-06-01,Automation Specialist IV,Property,Mass Customer,N,ğ©ğ½,No,18,5304 Oneill Pass,2117,NSW,Australia,10
3766,Marcos,Algar,Male,47,52,1970-04-13,Desktop Support Technician,Financial Services,Mass Customer,N,"<>?:""{}|_+",Yes,19,884 Packers Junction,2034,NSW,Australia,10
3767,Man,Bigglestone,Male,25,39,1982-09-14,Web Developer IV,n/a,High Net Worth,N,"'""''''""",No,16,95 East Road,2093,NSW,Australia,9
3768,Christina,Grevatt,Female,44,51,1971-01-17,Senior Financial Analyst,Financial Services,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,14,9932 Atwood Center,2011,NSW,Australia,10
3769,Kerry,Wooldridge,Male,40,29,1993-01-19,Desktop Support Technician,Health,High Net Worth,N,-1,Yes,5,1929 Crowley Drive,4034,QLD,Australia,7
3770,Caddric,Ruddiforth,Male,54,34,1988-02-02,Legal Assistant,Argiculture,Mass Customer,N,"""'",No,17,70 West Plaza,3020,VIC,Australia,8
3771,Pippy,Matysiak,Female,78,47,1974-09-08,Electrical Engineer,Manufacturing,Mass Customer,N,1,No,17,7 Norway Maple Avenue,4172,QLD,Australia,5
3772,Anselma,Rennie,Female,45,23,1999-02-07,Physical Therapy Assistant,Manufacturing,Mass Customer,N,"'""''''""",Yes,2,54285 Annamark Way,3977,VIC,Australia,6
3773,Wadsworth,Ruselin,Male,44,46,1976-02-06,Accountant I,n/a,Affluent Customer,N,<script>alert('hi')</script>,Yes,18,761 Carioca Drive,4226,QLD,Australia,7
3774,Elizabeth,Christy,Female,38,23,1998-11-07,Statistician I,Property,High Net Worth,N,1.00E+02,No,2,69131 Kipling Alley,3351,VIC,Australia,4
3775,Avie,Cleator,Female,16,37,1985-02-13,free lanchers,Health,Affluent Customer,N,-1.00E+02,No,8,3052 Green Drive,3142,VIC,Australia,11
3776,Kennie,Baszniak,Male,46,45,1977-05-02,Recruiter,Retail,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,19,33331 Corry Road,2560,NSW,Australia,8
3777,Letty,Giacobelli,Female,13,53,1969-06-12,Cost Accountant,Financial Services,High Net Worth,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,6,69 Porter Parkway,4128,QLD,Australia,7
3778,Ilaire,Redborn,Male,99,51,1971-06-09,Dental Hygienist,Health,High Net Worth,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,10,934 Dwight Park,2280,NSW,Australia,7
3779,Ulick,Daspar,Male,68,33,1988-07-20,free lanchers,IT,Affluent Customer,N,,No,,27784 Hansons Trail,3078,VIC,Australia,11
3780,Mitchel,Bellefant,Male,10,28,1993-11-01,Desktop Support Technician,Financial Services,High Net Worth,N,1,No,8,464 Acker Way,2756,NSW,Australia,9
3781,Karalee,Hosten,Female,30,60,1961-10-16,Graphic Designer,Retail,Mass Customer,N,â°â´âµâââ,Yes,12,53533 Dakota Pass,2077,NSW,Australia,10
3782,Elijah,Drillot,Male,12,49,1973-06-13,Environmental Specialist,Financial Services,Mass Customer,N,ï¼ï¼ï¼,No,11,546 Summerview Center,2074,NSW,Australia,11
3783,Eachelle,Girardey,Female,61,47,1974-08-29,Compensation Analyst,Financial Services,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,7,1 Carey Crossing,2047,NSW,Australia,10
3784,Davie,Moscon,Male,56,39,1983-06-04,free lanchers,Financial Services,High Net Worth,N,1,No,13,7524 David Place,2850,NSW,Australia,3
3785,Fernande,Jahan,Female,93,53,1969-04-09,Compensation Analyst,Financial Services,Affluent Customer,N,â°â´âµâââ,No,14,7 Granby Crossing,3083,VIC,Australia,9
3786,Barnie,Blenkensop,Male,12,36,1985-12-28,Systems Administrator IV,n/a,High Net Worth,N,ã»(ï¿£âï¿£)ã»:*:,No,22,8681 Dennis Pass,3215,VIC,Australia,3
3787,Mariejeanne,Kelling,Female,1,56,1965-10-06,Systems Administrator III,Manufacturing,High Net Worth,N,âªâªtestâª,No,6,1 Pankratz Circle,3083,VIC,Australia,8
3788,Wilie,Glanton,Female,73,59,1962-07-21,Environmental Specialist,Financial Services,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,18,9904 Oakridge Parkway,4370,QLD,Australia,3
3789,Conn,Westberg,Male,52,65,1956-08-08,Civil Engineer,Manufacturing,Mass Customer,N,ğµ ğ ğ ğ,Yes,6,249 Anderson Street,2153,NSW,Australia,10
3790,Kurtis,Morson,Male,91,63,1959-05-31,Senior Editor,Retail,Mass Customer,Y,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,9,3463 Merchant Trail,3152,VIC,Australia,10
3791,Bertrand,Sissons,Male,17,29,1993-05-26,Quality Control Specialist,Health,Affluent Customer,N,,No,6,699 Hudson Road,2138,NSW,Australia,9
3792,Ingunna,Loxston,Female,81,46,1976-04-16,VP Marketing,Financial Services,Affluent Customer,N,01-Feb,Yes,5,9 Dwight Drive,2710,NSW,Australia,1
3793,Shannen,Pitcock,Female,49,65,1957-05-12,Engineer IV,n/a,Affluent Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,15,13 Colorado Lane,2099,NSW,Australia,9
3794,Dorrie,Paige,Female,47,27,1994-07-06,free lanchers,IT,Mass Customer,N,1/0,No,2,39946 Kenwood Court,3070,VIC,Australia,9
3795,Taylor,Dollimore,Male,88,66,1956-06-24,Systems Administrator III,Argiculture,High Net Worth,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,5,72204 Springs Way,3104,VIC,Australia,12
3796,Morgen,Sieghart,Male,51,56,1965-07-27,Paralegal,Financial Services,Mass Customer,N,1.00E+96,Yes,9,365 Jenifer Point,4116,QLD,Australia,7
3797,Kriste,Oldall,Female,76,42,1979-08-18,Occupational Therapist,Health,Affluent Customer,N,"<>?:""{}|_+",Yes,4,53 Texas Road,2262,NSW,Australia,7
3798,Yorker,Dennison,Male,13,54,1968-02-22,free lanchers,Manufacturing,Mass Customer,N,1.00E+96,Yes,17,6 Morningstar Park,2324,NSW,Australia,7
3799,Violetta,Monnery,Female,94,51,1971-01-28,Tax Accountant,Property,High Net Worth,N,",./;'[]\-=",No,18,6901 Russell Street,3977,VIC,Australia,6
3800,Morena,Ayer,Female,19,41,1980-10-28,Environmental Tech,n/a,High Net Worth,N,é¨è½æ ¼,No,15,26 Barby Terrace,2263,NSW,Australia,6
3801,Auberta,Andrault,Female,76,51,1971-03-06,Research Nurse,Health,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",Yes,17,23541 Dayton Drive,2177,NSW,Australia,9
3802,Leila,Elcombe,Female,9,51,1970-10-27,Chief Design Engineer,Telecommunications,High Net Worth,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,5,81 Pine View Avenue,4208,QLD,Australia,5
3803,Josepha,Finder,Female,54,61,1961-05-13,Dental Hygienist,Health,Mass Customer,N,!@#$%^&*(),Yes,11,91 Dennis Plaza,4127,QLD,Australia,6
3804,Andria,Keays,Female,23,35,1986-08-21,free lanchers,Manufacturing,Mass Customer,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ§,Yes,4,43 Hollow Ridge Center,3215,VIC,Australia,3
3805,Margaret,McSperrin,Female,52,44,1977-08-16,Software Test Engineer II,Property,Affluent Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,4,045 Debs Pass,3145,VIC,Australia,12
3806,Ado,Gailor,Male,1,68,1954-02-08,free lanchers,Property,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,7,73 Debra Terrace,2141,NSW,Australia,7
3807,Bibby,Goman,Female,73,46,1976-05-21,Analyst Programmer,Retail,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,21,96899 Hermina Circle,2062,NSW,Australia,9
3808,Cal,Wilber,Male,66,52,1969-10-11,Recruiting Manager,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,11,38 Trailsway Parkway,2118,NSW,Australia,11
