transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,transaction_month,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,age,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation
1565,46,1449,13/09/2017,TRUE,Approved,"OHM Cycles",Standard,low,medium,1793.43,$248.82,36361,"$1,544.61",September,1449,Ashly,Abramamovh,Female,38,54,1967-08-26,"Staff Accountant IV",n/a,"High Net Worth",N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,4,"58516 Tony Plaza",2567,NSW,Australia,8
2842,24,1451,29/11/2017,,Approved,Solex,Road,medium,large,1777.8,$820.78,33455,$957.02,November,1451,Courtney,Meas,Female,32,45,1977-02-01,"Junior Executive",Argiculture,"Mass Customer",N,../../../../../../../../../../../etc/passwd%00,Yes,16,"77729 Kim Plaza",2560,NSW,Australia,7
123,31,1453,05/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218,$547.28,March,1453,Ahmed,,Male,54,44,1977-07-30,"Computer Systems Analyst I",Health,"High Net Worth",N,,No,13,"975 Melby Street",2564,NSW,Australia,8
250,48,1454,25/11/2017,FALSE,Cancelled,WeareA2B,Standard,medium,medium,1762.96,$950.52,35470,$812.44,November,1454,Caesar,Wattam,Male,4,43,1979-04-07,"Physical Therapy Assistant",Argiculture,"Mass Customer",N,1,Yes,3,"6279 Lien Junction",2560,NSW,Australia,6
1136,66,1456,22/12/2017,FALSE,Approved,"Giant Bicycles",Road,low,small,590.26,$525.33,34996,$64.93,December,1456,Berkie,Croall,Male,97,57,1964-12-11,"Health Coach II",Property,"Mass Customer",N,1.00E+02,Yes,6,"25 Darwin Terrace",2207,NSW,Australia,9
3245,20,1457,12/07/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,small,1775.81,"$1,580.47",34244,$195.34,July,1457,Leonore,Slixby,Female,99,43,1978-08-20,"Speech Pathologist",n/a,"Affluent Customer",N,á ,Yes,12,"3 Independence Hill",2560,NSW,Australia,9
1535,35,1458,26/02/2017,FALSE,Approved,"Trek Bicycles",Standard,low,medium,1057.51,$154.40,34527,$903.11,February,1458,Ashley,Behneke,Male,40,65,1956-10-22,"Account Representative IV",Telecommunications,"Affluent Customer",N,,No,11,"4 Stone Corner Avenue",4503,QLD,Australia,6
1714,73,1459,09/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499,"$1,612.25",April,1459,Haydon,Berkery,Male,89,24,1998-06-16,"Senior Sales Associate",Manufacturing,"Mass Customer",N,$1.00,No,4,"14179 Springs Drive",2557,NSW,Australia,9
2220,1,1460,24/06/2017,FALSE,Approved,"Giant Bicycles",Touring,medium,large,1873.97,$863.95,37499,"$1,010.02",June,1460,Morley,Shutt,Male,92,49,1973-07-03,"Information Systems Manager","Financial Services","High Net Worth",N,"1'; DROP TABLE users--",Yes,13,"8 Green Ridge Place",2565,NSW,Australia,9
1485,63,1461,12/12/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,42105,"$1,383.61",December,1461,Earl,Skeels,Male,71,65,1957-01-04,"Recruiting Manager",Retail,"Mass Customer",N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,9,"55 Red Cloud Pass",2536,NSW,Australia,5
2511,36,1465,30/05/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,40672,$437.46,May,1465,Wilona,Osgood,Female,53,51,1971-02-18,"Mechanical Systems Engineer","Financial Services","Mass Customer",N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,5,"93482 Jenifer Alley",2439,NSW,Australia,10
601,76,1466,27/11/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",34556,$129.01,November,1466,Cyndia,Gull,Female,62,24,1998-01-05,"Cost Accountant","Financial Services","High Net Worth",N,""'",Yes,2,"04 Gulseth Plaza",2528,NSW,Australia,8
104,78,1468,12/09/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,large,1765.3,$709.48,38193,"$1,055.82",September,1468,Adaline,Hayles,Female,37,44,1978-01-10,"Financial Advisor","Financial Services","Mass Customer",N,"() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; }",No,22,"2 Dayton Center",2487,NSW,Australia,9
1979,10,1469,26/05/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,38216,"$1,103.43",May,1469,Shermy,,Male,77,65,1957-06-29,"Financial Advisor","Financial Services","Affluent Customer",N,,Yes,14,"25607 Summer Ridge Way",2448,NSW,Australia,5
1079,0,1470,28/04/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,large,569.56,$528.43,37874,$41.13,April,1470,Albie,Pach,Male,62,26,1995-12-04,"Senior Cost Accountant","Financial Services","High Net Worth",N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,8,"828 Schlimgen Circle",2450,NSW,Australia,5
1313,64,1473,03/09/2017,TRUE,Approved,"Trek Bicycles",Standard,medium,large,1469.44,$596.55,42145,$872.89,September,1473,Darrick,Feake,Male,49,62,1960-04-21,"VP Product Management",n/a,"Mass Customer",N,ï»¿,Yes,20,"472 Blaine Junction",2440,NSW,Australia,3
191,34,1477,30/06/2017,TRUE,Approved,"Norco Bicycles",Road,high,large,774.53,$464.72,39526,$309.81,June,1477,Leo,Balharry,Male,42,51,1971-01-29,Actuary,"Financial Services","Mass Customer",N,,Yes,0,"038 North Court",2333,NSW,Australia,3
343,61,1478,11/03/2017,,Approved,"Norco Bicycles",Standard,medium,small,586.45,$521.94,33429,$64.51,March,1478,Fulton,Blayney,Male,40,29,1992-12-05,"VP Quality Control","Financial Services","High Net Worth",N,âââ,No,9,"7231 Pepper Wood Point",2428,NSW,Australia,8
720,0,1480,16/10/2017,TRUE,Approved,"Trek Bicycles",Standard,high,medium,495.72,$297.43,38859,$198.29,October,1480,Bird,Diess,Female,83,27,1995-05-21,"Legal Assistant",n/a,"High Net Worth",N,../../../../../../../../../../../etc/passwd%00,Yes,5,"2 Barby Trail",2769,NSW,Australia,10
3133,95,1481,24/01/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,large,569.56,$528.43,37874,$41.13,January,1481,Ellissa,Stanney,Female,93,46,1976-06-26,"Senior Financial Analyst","Financial Services","Affluent Customer",N,â°â´âµ,No,14,"29133 Canary Circle",2282,NSW,Australia,8
1224,30,1482,07/05/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552,$299.27,May,1482,Georas,Niesel,Male,29,43,1979-04-30,"Electrical Engineer",Manufacturing,"Mass Customer",N,../../../../../../../../../../../etc/passwd%00,No,12,"12 Redwing Street",2325,NSW,Australia,4
2179,12,1490,24/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216,"$1,069.55",March,1490,Lusa,Hargerie,Female,36,52,1970-01-03,"Cost Accountant","Financial Services","Mass Customer",N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,6,"005 Prentice Circle",2307,NSW,Australia,5
2176,77,1492,27/07/2017,FALSE,Approved,"Norco Bicycles",Road,medium,large,1240.31,$795.10,36833,$445.21,July,1492,Cordey,Tomik,Female,51,42,1980-01-11,"Media Manager I",n/a,"Mass Customer",N,nil,No,7,"7764 Declaration Hill",2261,NSW,Australia,9
344,7,1493,09/07/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,small,1311.44,"$1,167.18",33888,$144.26,July,1493,Lisabeth,Fundell,Female,51,34,1987-08-12,"Engineer II",Argiculture,"High Net Worth",N,1/0,No,22,"7049 Sutteridge Lane",2251,NSW,Australia,8
531,22,1494,10/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165,$15.08,June,1494,Levon,Parlor,Male,46,35,1986-11-03,"Geologist I",n/a,"Mass Customer",N,"0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð",Yes,7,"40 Dexter Crossing",2250,NSW,Australia,9
68,4,1498,30/09/2017,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1129.13,$677.48,38258,$451.65,September,1498,Janot,McGougan,Female,84,32,1989-09-27,Nurse,n/a,"Affluent Customer",N,"(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»",Yes,13,"78960 Schiller Lane",2450,NSW,Australia,4
527,14,1499,27/08/2017,TRUE,Approved,"Trek Bicycles",Standard,medium,small,1386.84,"$1,234.29",34165,$152.55,August,1499,Patton,Wrey,Male,88,48,1973-08-18,"Design Engineer",Manufacturing,"Mass Customer",N,âââ,Yes,11,"75 Hoepker Street",2232,NSW,Australia,10
2062,64,1500,12/03/2017,TRUE,Approved,"Trek Bicycles",Standard,medium,large,1469.44,$596.55,41047,$872.89,March,1500,Bellina,Bradberry,Female,82,62,1960-01-24,"Recruiting Manager",n/a,"Mass Customer",N,testâ testâ«,No,9,"39677 Emmet Terrace",2211,NSW,Australia,10
220,10,1502,09/04/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41345,"$1,103.43",April,1502,Margalit,Handrick,Female,52,32,1990-03-26,"Design Engineer","Financial Services","Affluent Customer",N,â¦testâ§,Yes,11,"6 Canary Plaza",2223,NSW,Australia,8
1882,3,1503,23/07/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,large,2091.47,$388.92,37823,"$1,702.55",July,1503,Del,Scullin,Female,1,54,1968-02-25,"Media Manager III",n/a,"Affluent Customer",N,nil,No,6,"4 Maywood Court",2228,NSW,Australia,10
1072,36,1505,09/11/2017,,Approved,Solex,Standard,low,medium,945.04,$507.58,40784,$437.46,November,1505,Cristian,Trounce,Male,90,28,1993-10-21,"Recruiting Manager","Financial Services","Mass Customer",N,1.00E+96,No,3,"00941 7th Place",2227,NSW,Australia,10
74,56,1506,21/01/2017,TRUE,Approved,"OHM Cycles",Standard,medium,medium,183.86,$137.90,35707,$45.96,January,1506,Andonis,Cochrane,Male,21,64,1958-02-21,"Recruiting Manager",Property,"Mass Customer",N,"ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥",No,17,"09 Bayside Place",2223,NSW,Australia,10
1116,89,1508,28/08/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42458,"$1,305.25",August,1508,Orv,Milland,Male,80,35,1986-08-28,"Clinical Specialist",Health,"Affluent Customer",N,"Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼",Yes,11,"81 Darwin Court",2210,NSW,Australia,10
494,92,1509,16/11/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,42172,"$1,630.25",November,1509,Sibley,Janek,Male,10,51,1971-01-29,"Computer Systems Analyst I",IT,"High Net Worth",N,,Yes,0,"54295 Dorton Hill",2219,NSW,Australia,10
880,45,1512,18/03/2017,TRUE,Approved,"Trek Bicycles",Road,low,medium,980.37,$234.43,38258,$745.94,March,1512,Chandler,,Male,89,43,1979-04-10,Teacher,n/a,"High Net Worth",N,â¡,No,4,"4517 Colorado Place",2210,NSW,Australia,10
899,96,1513,30/07/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539,$129.01,July,1513,Wendel,Cator,Male,13,52,1970-06-05,"Quality Engineer",n/a,"Affluent Customer",N,-1,Yes,16,"91433 Hollow Ridge Crossing",2210,NSW,Australia,10
268,68,1516,27/08/2017,FALSE,Approved,"OHM Cycles",Standard,medium,medium,1636.9,$44.71,40410,"$1,592.19",August,1516,Ham,Pietrusiak,Male,6,54,1967-07-12,"VP Sales",IT,"Affluent Customer",N,"Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ",No,19,"22 Nelson Terrace",2190,NSW,Australia,10
534,14,1517,08/04/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,small,1386.84,"$1,234.29",37838,$152.55,April,1517,Murdoch,Twort,Male,90,34,1987-09-15,Operator,IT,"Affluent Customer",N,"() { 0; }; touch /tmp/blns.shellshock1.fail;",No,12,"96 Pepper Wood Drive",2567,NSW,Australia,10
1222,93,1519,09/10/2017,FALSE,Approved,"OHM Cycles",Standard,high,medium,1458.17,$874.90,35560,$583.27,October,1519,Marwin,Jeyness,Male,35,20,2001-11-30,"Administrative Assistant IV",Telecommunications,"High Net Worth",N,â©testâ©,Yes,1,"520 Mesta Alley",2200,NSW,Australia,8
2809,100,1522,21/12/2017,TRUE,Approved,"Norco Bicycles",Road,medium,medium,1036.59,$206.35,33364,$830.24,December,1522,Hubie,Thunnerclef,Male,57,28,1994-06-13,Paralegal,"Financial Services","Mass Customer",N,"ì¬íê³¼íì ì´íì°êµ¬ì",No,7,"484 Lindbergh Street",2161,NSW,Australia,6
296,91,1524,14/03/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,37874,$25.09,March,1524,Bonni,Drakers,Female,7,47,1975-04-29,"Administrative Officer","Financial Services","Mass Customer",N,"1;DROP TABLE users",Yes,16,"28 Mcguire Junction",2171,NSW,Australia,10
3020,0,1525,06/12/2017,FALSE,Approved,"OHM Cycles",Standard,medium,medium,235.63,$125.07,38206,$110.56,December,1525,Philis,Whittam,Female,43,55,1966-07-15,"Database Administrator III","Financial Services","High Net Worth",N,â£,No,5,"6750 Truax Trail",2145,NSW,Australia,8
922,9,1527,04/03/2017,FALSE,Approved,"OHM Cycles",Road,medium,medium,742.54,$667.40,33549,$75.14,March,1527,Gerek,Chape,Male,23,24,1997-10-15,"Chemical Engineer",Manufacturing,"Mass Customer",N,NULL,No,2,"486 Clyde Gallagher Road",2170,NSW,Australia,9
1415,46,1528,25/04/2017,TRUE,Approved,"OHM Cycles",Standard,low,medium,1793.43,$248.82,36361,"$1,544.61",April,1528,Ranee,Henriksson,Female,78,38,1984-01-01,"Recruiting Manager",Manufacturing,"High Net Worth",N,,No,3,"305 Vera Lane",2165,NSW,Australia,8
1341,39,1533,17/09/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,large,1812.75,$582.48,35560,"$1,230.27",September,1533,Sonia,Rous,Female,59,45,1977-07-02,"Social Worker",Health,"Affluent Customer",N,Ù¡Ù¢Ù£,Yes,8,"90323 Pine View Hill",2148,NSW,Australia,8
699,60,1535,13/08/2017,FALSE,Approved,"Giant Bicycles",Standard,high,small,1977.36,"$1,759.85",40779,$217.51,August,1535,Emanuel,Baukham,Male,80,25,1997-04-08,"Cost Accountant","Financial Services","Affluent Customer",N,"âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿",Yes,3,"193 Bluejay Hill",2160,NSW,Australia,9
882,66,1537,11/05/2017,TRUE,Approved,"Giant Bicycles",Road,low,small,590.26,$525.33,40487,$64.93,May,1537,Andres,Beranek,Male,23,52,1969-11-17,Librarian,Entertainment,"Mass Customer",N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,10,"22 Portage Road",2155,NSW,Australia,9
2717,95,1540,25/12/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,large,569.56,$528.43,34556,$41.13,December,1540,Ilene,Agett,Female,53,60,1962-03-17,"Mechanical Systems Engineer",Property,"Mass Customer",N,-1.00E+02,Yes,19,"16 Maple Wood Center",2155,NSW,Australia,10
1392,70,1541,21/10/2017,FALSE,Approved,"Trek Bicycles",Standard,high,medium,495.72,$297.43,38193,$198.29,October,1541,Dynah,Grimes,Female,7,67,1954-12-28,"Structural Engineer",Argiculture,"Mass Customer",N,NIL,Yes,13,"8595 Ruskin Plaza",3196,VIC,Australia,10
7,22,1542,21/04/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165,$15.08,April,1542,Sanders,Fernyhough,Male,56,43,1978-07-27,"Food Chemist",Health,"Mass Customer",N,Ù¡Ù¢Ù£,Yes,12,"2 Eastwood Street",2153,NSW,Australia,10
2113,19,1543,21/05/2017,TRUE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,$459.71,40784,$114.93,May,1543,Michaela,Andrasch,Female,25,28,1993-10-13,"Database Administrator III",n/a,"High Net Worth",N,1.00E+96,No,9,"68 Delaware Avenue",2768,NSW,Australia,10
1561,46,1545,28/12/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,37220,"$1,215.34",December,1545,Carver,Saturley,Male,34,44,1977-09-06,"Associate Professor",Health,"Mass Customer",N,$0.00,Yes,15,"0046 Grim Pass",2148,NSW,Australia,7
2915,1,1546,18/09/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,$954.82,38573,$448.68,September,1546,Natalya,Moscone,Female,22,65,1956-10-28,"Compensation Analyst","Financial Services","Mass Customer",N,-1.00E+02,Yes,8,"4 Sutteridge Trail",2153,NSW,Australia,10
3093,77,1547,09/10/2017,TRUE,Approved,"Norco Bicycles",Road,medium,large,1240.31,$795.10,41533,$445.21,October,1547,Chiquita,Billyard,Female,82,32,1990-02-26,"Account Coordinator",n/a,"Mass Customer",N,"<>?:"{}|_+",Yes,12,"8 Boyd Road",2075,NSW,Australia,12
3188,34,1550,26/03/2017,TRUE,Approved,"Norco Bicycles",Road,high,large,774.53,$464.72,34527,$309.81,March,1550,Nell,MacCafferky,Female,3,35,1986-09-12,"Programmer Analyst II",IT,"Mass Customer",N,1.00E+02,Yes,12,"277 Maple Circle",2768,NSW,Australia,8
3234,12,1552,13/08/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38693,"$1,069.55",August,1552,Cully,Mangeon,Male,80,34,1988-06-06,"Research Associate",Entertainment,"Mass Customer",N,../../../../../../../../../../../etc/passwd%00,Yes,8,"13795 Corscot Drive",2147,NSW,Australia,9
2030,36,1553,23/08/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427,"$1,215.34",August,1553,Vanna,Matts,Female,68,66,1956-05-31,"Administrative Assistant IV",Retail,"High Net Worth",N,-1.00E+02,No,7,"08 Twin Pines Place",2768,NSW,Australia,9
1479,57,1554,06/09/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,34586,"$1,630.25",September,1554,Land,Aarons,Male,83,27,1994-08-12,"Assistant Manager",Retail,"Affluent Customer",N,"() { 0; }; touch /tmp/blns.shellshock1.fail;",No,3,"07236 Jenifer Point",2763,NSW,Australia,10
542,96,1555,08/07/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,large,1635.3,$993.66,41434,$641.64,July,1555,Marcello,Spenclay,Male,60,59,1962-08-19,"Tax Accountant",Health,"High Net Worth",N,â¡,No,15,"2 Darwin Parkway",2118,NSW,Australia,9
995,3,1558,05/10/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,large,2091.47,$388.92,38859,"$1,702.55",October,1558,Oberon,Scading,Male,14,31,1991-05-12,"Information Systems Manager","Financial Services","Affluent Customer",N,0/0,No,2,"842 Rutledge Parkway",2145,NSW,Australia,9
532,77,1559,15/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,39427,"$1,660.88",October,1559,Hilton,Gladwell,Male,63,46,1975-10-14,"Recruiting Manager",Health,"High Net Worth",N,0,Yes,12,"8462 Emmet Trail",4878,QLD,Australia,4
1760,86,1561,12/03/2017,TRUE,Approved,"OHM Cycles",Standard,medium,medium,235.63,$125.07,41434,$110.56,March,1561,Clemens,Rawll,Male,47,47,1975-03-14,"Graphic Designer",Manufacturing,"Mass Customer",N,â¢,Yes,14,"4 Rowland Way",2126,NSW,Australia,10
2382,49,1562,07/01/2017,TRUE,Approved,"Trek Bicycles",Road,medium,medium,533.51,$400.13,37220,$133.38,January,1562,Elset,Biasio,Female,29,37,1984-07-11,"Staff Scientist",n/a,"Affluent Customer",N,",./;'[]\-=",Yes,3,"04488 Jenna Alley",2289,NSW,Australia,9
2187,0,1568,14/03/2017,TRUE,Approved,,,,,1348.41,,0,"$1,348.41",March,1568,Bellanca,Strutz,Female,78,42,1980-05-23,"Chemical Engineer",Manufacturing,"Mass Customer",N,á,Yes,9,"8 Heffernan Crossing",2126,NSW,Australia,12
642,30,1570,05/09/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552,$299.27,September,1570,Phil,Dodle,Female,70,26,1995-11-20,"Staff Accountant III",Entertainment,"Mass Customer",N,-1.00E+02,No,17,"996 Morning Parkway",2119,NSW,Australia,11
488,10,1571,09/09/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,34586,"$1,103.43",September,1571,Tadeas,McUre,Male,19,41,1980-09-08,"Clinical Specialist",Health,"Mass Customer",N,"ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾",Yes,22,"7015 Hintze Parkway",2153,NSW,Australia,11
1266,38,1572,09/10/2017,TRUE,Approved,"Trek Bicycles",Standard,medium,large,2091.47,$388.92,41848,"$1,702.55",October,1572,Tam,Jahner,Male,51,64,1957-07-26,"Recruiting Manager","Financial Services","High Net Worth",N,0/0,Yes,16,"3525 Buena Vista Plaza",2120,NSW,Australia,9
1110,80,1573,11/05/2017,TRUE,Approved,"OHM Cycles",Touring,low,medium,1073.07,$933.84,41533,$139.23,May,1573,Aurea,Reubens,Female,48,27,1994-07-05,"Web Designer I",Property,"Mass Customer",N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,4,"6 Hallows Pass",2118,NSW,Australia,11
591,87,1574,23/07/2017,FALSE,Approved,"Giant Bicycles",Standard,high,medium,1179,$707.40,35667,$471.60,July,1574,Werner,Wall,Male,16,26,1995-11-15,"Database Administrator I",n/a,"Affluent Customer",N,"âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿",Yes,2,"7317 Huxley Alley",2112,NSW,Australia,8
1353,43,1576,20/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498,$502.47,April,1576,Reube,Roscrigg,Male,77,36,1985-11-10,"VP Marketing","Financial Services","Mass Customer",N,"'"''''"",No,20,"3384 Nelson Circle",4227,QLD,Australia,3
1879,67,1577,18/12/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160,$690.49,December,1577,Diannne,Teager,Female,87,45,1976-09-08,"Automation Specialist I",Manufacturing,"High Net Worth",N,!@#$%^&*(),No,10,"45314 Pepper Wood Junction",2251,NSW,Australia,6
91,17,1579,15/04/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35160,$409.86,April,1579,Madelaine,Siegertsz,Female,40,44,1978-01-27,"Desktop Support Technician","Financial Services","Affluent Customer",N,"ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾",Yes,17,"277 Lindbergh Alley",2100,NSW,Australia,11
256,13,1580,22/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618,$751.02,October,1580,Laird,Prover,Male,23,41,1981-06-21,"Associate Professor",Retail,"High Net Worth",N,1.00E+02,No,5,"6 Logan Junction",2148,NSW,Australia,9
2936,88,1581,24/11/2017,TRUE,Approved,"Norco Bicycles",Standard,medium,medium,1198.46,$381.10,36145,$817.36,November,1581,Melessa,Delyth,Female,26,48,1974-04-13,Recruiter,Argiculture,"Mass Customer",N,á ,No,13,"70416 Becker Court",2099,NSW,Australia,10
21,27,1582,09/10/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,medium,499.53,$388.72,36334,$110.81,October,1582,Francesco,Wasson,Male,32,44,1978-01-14,"Office Assistant III",Property,"Mass Customer",N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,4,"256 Fordem Street",2119,NSW,Australia,11
1937,12,1583,07/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,41345,"$1,069.55",February,1583,Krysta,"O' Reagan",Female,18,51,1971-01-29,"Geologist IV",IT,"Mass Customer",N,,Yes,0,"7 Laurel Junction",2079,NSW,Australia,10
2881,7,1585,18/07/2017,FALSE,Approved,"Trek Bicycles",Road,low,medium,980.37,$234.43,33549,$745.94,July,1585,Stillman,Sackur,Male,87,61,1961-04-07,Pharmacist,Health,"Mass Customer",N,â¦testâ§,Yes,5,"78000 Arrowood Center",2775,NSW,Australia,9
419,34,1586,19/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216,"$1,069.55",April,1586,Madelena,Risson,Female,47,36,1985-12-27,"Physical Therapy Assistant",Manufacturing,"High Net Worth",N,"/dev/null; touch /tmp/blns.fail ; echo",No,15,"5 Elgar Place",4132,QLD,Australia,5
